,Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
516,35.0,No,Research & Development,8.000000000000002,College,Life Sciences,Medium,Male,Very High,2.9999999999999996,Research Director,Low,Married,9884.000000000002,17801.999999999996,0.0,Yes,11.999999999999998,Excellent,High,2.9999999999999996,9.0,3.0,Good,4.0,7.000000000000001,1.0,7.000000000000001
517,54.0,No,Sales,7.000000000000001,Bachelor,Life Sciences,High,Male,High,2.0000000000000004,Sales Executive,Low,Single,10724.999999999993,11827.0,0.0,No,14.0,Excellent,Very High,0.0,5.000000000000001,1.0,Better,9.0,2.0000000000000004,1.0,2.9999999999999996
518,39.0,Yes,Research & Development,2.0000000000000004,Master,Life Sciences,Low,Female,High,1.0,Laboratory Technician,High,Single,4553.000000000001,14934.999999999996,2.0000000000000004,No,11.0,Excellent,High,0.0,5.000000000000001,4.0,Bad,20.000000000000004,0.0,0.0,0.0
519,39.0,No,Research & Development,9.0,Master,Medical,Very High,Female,High,1.0,Research Scientist,Medium,Divorced,6119.999999999995,25062.999999999996,8.000000000000002,Yes,14.0,Excellent,Very High,1.0,2.9999999999999996,2.0,Better,5.000000000000001,1.0,0.0,0.0
520,27.5,Yes,Sales,9.0,Bachelor,Marketing,Low,Female,Low,2.0000000000000004,Sales Executive,High,Single,2973.000000000002,9489.000000000002,8.000000000000002,No,12.999999999999996,Excellent,Medium,0.0,7.000000000000001,2.0,Good,5.000000000000001,2.9999999999999996,1.0,2.9999999999999996
521,28.0,No,Research & Development,8.000000000000002,Bachelor,Life Sciences,Medium,Male,High,5.000000000000001,Manager,Very High,Divorced,1563.0000000000018,16224.999999999995,1.0,No,12.999999999999996,Excellent,Medium,1.0,23.999999999999996,2.0,Good,1.0,7.000000000000001,14.0,9.0
522,34.0,No,Research & Development,10.000000000000002,Bachelor,Medical,High,Male,High,2.0000000000000004,Manufacturing Director,Low,Single,2063.999999999997,25198.000000000004,5.999999999999999,Yes,19.000000000000004,MISSING,Very High,0.0,9.0,3.0,Better,7.000000000000001,2.0000000000000004,1.0,4.0
523,45.0,No,Research & Development,1.0,College,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Single,9380.000000000002,17623.999999999996,0.0,No,11.999999999999998,MISSING,Very High,0.0,4.0,4.0,Best,2.9999999999999996,2.0000000000000004,1.0,2.0000000000000004
524,24.0,Yes,Research & Development,2.0000000000000004,Doctor,Technical Degree,High,Male,Medium,2.9999999999999996,Manufacturing Director,Very High,Married,2145.0000000000005,14618.000000000002,0.0,No,16.0,Excellent,Medium,1.0,34.0,2.0,Better,2.5000000000000004,7.000000000000001,1.0,9.0
525,41.0,Yes,Research & Development,14.0,Below College,Other,High,Male,High,2.9999999999999996,Healthcare Representative,Very High,Single,19418.999999999985,22930.0,0.0,Yes,11.999999999999998,Excellent,Low,0.0,9.0,2.0,Better,17.999999999999996,7.000000000000001,7.000000000000001,7.000000000000001
526,27.0,No,Research & Development,10.000000000000002,Master,Medical,Low,Female,High,2.0000000000000004,Healthcare Representative,High,Single,3516.9999999999977,4223.0,2.9999999999999996,Yes,16.0,Excellent,High,0.0,10.000000000000002,2.0,Better,2.9999999999999996,2.0000000000000004,0.0,4.0
527,28.0,No,Research & Development,4.0,Master,Other,Very High,Male,Medium,1.0,Laboratory Technician,Very High,Married,4382.000000000004,26537.0,1.0,No,12.999999999999996,Excellent,Medium,1.0,2.0000000000000004,2.0,Best,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004
528,29.0,No,Research & Development,14.0,College,Life Sciences,Medium,Male,High,4.0,Research Director,Low,Married,4649.0,5200.0,5.999999999999999,No,23.999999999999996,Excellent,High,1.0,22.0,3.0,Better,4.0,1.0,1.0,0.0
529,44.0,Yes,Research & Development,2.0000000000000004,Bachelor,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,Very High,Married,6284.000000000002,21081.0,5.999999999999999,Yes,12.999999999999996,Excellent,High,1.0,7.000000000000001,1.0,Bad,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004
530,55.0,No,Research & Development,10.000000000000002,Below College,Life Sciences,Very High,Male,High,1.0,Research Scientist,Low,Divorced,5160.000000000001,19905.0,0.0,Yes,12.999999999999996,Excellent,Medium,2.0000000000000004,5.999999999999999,3.0,Good,9.0,2.9999999999999996,4.0,2.9999999999999996
531,29.0,No,Research & Development,2.0000000000000004,Master,Technical Degree,Very High,Female,Medium,2.0000000000000004,Healthcare Representative,High,Single,2799.9999999999995,20978.0,1.0,No,11.0,Excellent,Low,0.0,20.000000000000004,3.0,Better,2.9999999999999996,7.000000000000001,11.0,10.000000000000002
532,52.0,No,Research & Development,1.0,Master,Medical,Low,Female,Medium,4.0,Manufacturing Director,High,Married,13247.00000000001,22308.0,4.0,Yes,20.000000000000004,MISSING,Very High,2.9999999999999996,27.0,3.0,Good,5.000000000000001,2.0000000000000004,0.0,2.0000000000000004
533,53.0,No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,High,Female,Medium,2.0000000000000004,Healthcare Representative,Very High,Married,10933.999999999975,15829.99999999999,1.0,No,19.000000000000004,Excellent,Low,2.9999999999999996,11.0,2.0,Better,5.000000000000001,10.000000000000002,10.000000000000002,8.000000000000002
534,39.5,No,Research & Development,19.000000000000004,Below College,Medical,High,Male,High,1.0,Research Scientist,Very High,Married,6284.000000000002,11991.999999999998,1.0,No,23.999999999999996,Outstanding,Low,2.0000000000000004,2.0000000000000004,3.0,Better,7.000000000000001,2.0000000000000004,2.0000000000000004,2.0000000000000004
535,38.0,No,Research & Development,5.000000000000001,Master,Technical Degree,High,Female,High,1.0,Research Scientist,Very High,Married,6284.000000000002,10077.000000000004,0.0,Yes,11.999999999999998,Excellent,High,1.0,5.999999999999999,4.0,Better,9.0,2.0000000000000004,0.0,2.9999999999999996
536,39.5,Yes,Research & Development,2.0000000000000004,Master,Medical,High,Male,High,1.0,Research Scientist,High,Single,5967.999999999999,16374.0,5.999999999999999,No,17.0,Outstanding,Very High,0.0,5.000000000000001,3.0,Good,9.0,2.0000000000000004,2.0000000000000004,1.0
537,51.0,No,Research & Development,19.000000000000004,Bachelor,Medical,High,Female,High,2.0000000000000004,Laboratory Technician,Medium,Divorced,13116.000000000011,22533.999999999993,4.0,No,12.999999999999996,MISSING,High,2.0000000000000004,15.000000000000005,2.0,Best,2.0000000000000004,8.000000000000002,5.000000000000001,10.000000000000002
538,24.0,No,Research & Development,16.0,College,Life Sciences,High,Male,High,1.0,Research Scientist,High,Divorced,2693.9999999999995,8532.000000000002,9.0,No,16.0,Excellent,Medium,1.0,5.999999999999999,4.0,Better,1.0,2.0000000000000004,0.0,0.0
539,42.0,No,Sales,11.999999999999998,Bachelor,Technical Degree,Medium,Male,High,2.0000000000000004,Sales Executive,High,Single,4841.000000000004,19558.0,0.0,No,11.0,Excellent,Medium,0.0,5.999999999999999,3.0,Better,1.0,4.0,4.0,4.0
540,54.0,No,Research & Development,2.9999999999999996,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,Very High,Married,17328.00000000005,11132.999999999998,1.0,No,21.0,Excellent,Low,0.0,1.0,3.0,Better,5.000000000000001,0.0,0.0,0.0
541,39.0,No,Research & Development,1.0,Bachelor,Life Sciences,Low,Female,High,2.0000000000000004,Manufacturing Director,High,Married,6388.999999999996,7504.999999999999,0.0,No,11.999999999999998,Excellent,Very High,2.0000000000000004,5.000000000000001,3.0,Better,8.000000000000002,2.0000000000000004,1.0,2.0000000000000004
542,27.5,No,Sales,7.000000000000001,Bachelor,Life Sciences,Very High,Female,Medium,2.0000000000000004,Sales Executive,High,Married,2063.999999999997,16984.99999999999,1.0,No,14.0,Excellent,High,1.0,12.999999999999996,3.0,Good,9.0,8.000000000000002,4.0,8.000000000000002
543,31.0,Yes,Human Resources,17.0,Master,Life Sciences,Medium,Male,High,1.0,Human Resources,High,Divorced,2791.0000000000005,22808.000000000007,0.0,Yes,11.0,Excellent,Medium,1.0,8.000000000000002,4.0,Good,2.0000000000000004,7.000000000000001,1.0,0.0
544,29.0,No,Research & Development,1.0,Bachelor,Medical,High,Female,High,1.0,Research Scientist,Low,Married,6284.000000000002,12719.0,1.0,No,25.0,MISSING,High,1.0,2.9999999999999996,3.0,Better,7.5,2.0000000000000004,1.0,2.0000000000000004
545,37.0,Yes,Research & Development,2.0000000000000004,Bachelor,Technical Degree,Very High,Female,High,1.0,Research Scientist,High,Single,7490.999999999992,26227.000000000007,4.0,No,23.999999999999996,Excellent,Low,0.0,7.000000000000001,3.0,Better,5.999999999999999,0.0,0.0,0.0
546,57.0,Yes,Sales,1.0,Master,Life Sciences,Medium,Male,High,2.0000000000000004,Sales Executive,High,Divorced,4900.000000000004,14254.999999999996,7.000000000000001,No,11.999999999999998,Outstanding,Very High,2.0000000000000004,11.999999999999998,2.0,Better,11.999999999999998,2.9999999999999996,0.0,1.0
547,34.0,No,Research & Development,19.000000000000004,Master,Other,Very High,Male,High,2.0000000000000004,Research Scientist,Very High,Divorced,2308.000000000001,5141.0,8.000000000000002,No,14.0,Outstanding,Medium,2.9999999999999996,7.000000000000001,4.0,Better,11.0,2.0000000000000004,2.0000000000000004,2.0000000000000004
548,45.5,No,Research & Development,9.0,Bachelor,Medical,Low,Male,High,1.0,Research Scientist,Very High,Married,2063.999999999997,6311.000000000003,0.0,No,12.999999999999996,Outstanding,Medium,1.0,15.000000000000005,3.0,Better,5.000000000000001,10.000000000000002,4.0,10.000000000000002
549,46.0,No,Sales,5.000000000000001,Master,Life Sciences,Low,Female,High,2.0000000000000004,Sales Executive,Very High,Married,9070.99999999999,22589.00000000001,1.0,No,11.0,MISSING,Low,2.0000000000000004,10.000000000000002,3.0,Better,2.9999999999999996,0.0,0.0,2.0000000000000004
550,34.0,No,Research & Development,17.999999999999996,College,Life Sciences,High,Male,High,2.9999999999999996,Manufacturing Director,Very High,Single,5336.999999999995,19944.000000000007,2.0000000000000004,No,11.0,Excellent,High,0.0,10.000000000000002,3.0,Better,10.000000000000002,2.0000000000000004,2.0000000000000004,2.0000000000000004
551,45.5,Yes,Sales,8.000000000000002,Bachelor,Technical Degree,Very High,Male,Medium,2.0000000000000004,Sales Executive,Low,Single,3423.9999999999973,3064.0,5.999999999999999,No,17.0,Excellent,High,0.0,5.999999999999999,3.0,Good,4.0,2.9999999999999996,1.0,2.0000000000000004
552,41.0,No,Research & Development,2.0000000000000004,Bachelor,Medical,High,Male,High,1.0,Research Scientist,High,Divorced,6284.000000000002,8044.999999999999,2.0000000000000004,No,14.0,MISSING,High,1.0,8.000000000000002,4.0,Best,9.0,1.0,1.0,2.0000000000000004
553,40.0,No,Research & Development,4.0,College,Life Sciences,High,Male,High,2.0000000000000004,Laboratory Technician,Medium,Married,2387.000000000001,23163.000000000004,1.0,No,11.999999999999998,Outstanding,Medium,0.0,9.0,3.0,Good,4.0,7.000000000000001,0.0,8.000000000000002
554,45.5,No,Research & Development,10.000000000000002,Bachelor,Medical,High,Female,High,2.0000000000000004,Healthcare Representative,High,Married,5257.000000000004,22174.0,2.9999999999999996,No,19.000000000000004,Excellent,High,1.0,17.999999999999996,3.0,Better,9.0,0.0,0.0,0.0
555,33.5,No,Research & Development,16.0,Bachelor,Life Sciences,Very High,Male,Medium,2.9999999999999996,Healthcare Representative,Medium,Single,2660.0000000000005,21195.000000000007,1.0,No,19.000000000000004,Excellent,Very High,0.0,11.0,3.0,Bad,2.0000000000000004,8.000000000000002,2.9999999999999996,2.9999999999999996
556,45.5,Yes,Research & Development,5.000000000000001,College,Life Sciences,Low,Male,Medium,1.0,Research Scientist,Low,Divorced,6284.000000000002,20293.000000000007,5.999999999999999,No,17.0,Excellent,Low,1.0,5.000000000000001,2.0,Bad,0.0,0.0,0.0,0.0
557,48.0,No,Research & Development,2.0000000000000004,Master,Other,Low,Female,Medium,2.0000000000000004,Healthcare Representative,High,Single,12504.000000000007,2112.0,2.0000000000000004,Yes,17.0,Outstanding,Low,0.0,10.000000000000002,3.0,Better,0.0,7.000000000000001,0.0,7.000000000000001
558,26.0,Yes,Research & Development,10.000000000000002,Master,Life Sciences,High,Male,High,1.0,Research Scientist,High,Single,2292.9999999999955,10826.0,1.0,Yes,11.0,Excellent,High,0.0,5.999999999999999,2.0,Better,1.0,4.0,0.0,2.0000000000000004
559,33.5,No,Research & Development,7.000000000000001,College,Medical,High,Male,Medium,5.000000000000001,Manager,Very High,Married,14411.000000000027,21140.999999999996,1.0,No,15.000000000000005,Excellent,Low,1.0,21.0,2.0,Better,7.5,9.0,12.999999999999996,2.9999999999999996
560,53.0,No,Research & Development,11.999999999999998,Bachelor,Medical,Very High,Female,High,2.0000000000000004,Manufacturing Director,Medium,Married,19094.000000000044,7693.000000000004,4.0,No,21.0,Excellent,High,0.0,7.000000000000001,3.0,Better,14.0,4.0,1.0,0.0
561,27.0,No,Sales,1.0,Bachelor,Life Sciences,High,Female,Very High,2.0000000000000004,Sales Executive,Low,Married,5768.999999999997,3193.000000000002,2.0000000000000004,No,19.000000000000004,Excellent,Low,2.0000000000000004,10.000000000000002,3.0,Better,5.999999999999999,2.9999999999999996,1.0,2.9999999999999996
562,27.0,No,Research & Development,15.000000000000005,College,Life Sciences,High,Male,Medium,2.9999999999999996,Research Director,Very High,Divorced,2579.999999999998,15682.0,0.0,Yes,14.0,Excellent,Medium,1.0,11.999999999999998,4.0,Better,4.0,10.000000000000002,2.0000000000000004,9.0
563,33.0,No,Sales,4.0,Bachelor,Life Sciences,High,Male,High,2.9999999999999996,Sales Executive,Very High,Married,5486.999999999998,24444.0,2.0000000000000004,Yes,12.999999999999996,Excellent,Very High,2.9999999999999996,9.0,2.0,Better,10.000000000000002,2.9999999999999996,1.0,0.0
564,51.5,No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,Very High,Female,High,2.9999999999999996,Healthcare Representative,Very High,Married,3290.9999999999973,18611.0,2.0000000000000004,Yes,14.0,MISSING,High,1.0,23.999999999999996,3.0,Bad,7.000000000000001,8.000000000000002,12.999999999999996,9.0
565,50.0,No,Research & Development,4.0,Bachelor,Technical Degree,Very High,Male,Medium,1.0,Research Scientist,Low,Divorced,3221.000000000007,10006.999999999996,1.0,No,12.999999999999996,Excellent,High,1.0,1.0,3.0,Better,20.000000000000004,0.0,0.0,0.0
566,30.0,No,Sales,10.000000000000002,College,Medical,High,Female,High,2.0000000000000004,Sales Executive,Very High,Divorced,2131.9999999999995,20114.999999999993,2.0000000000000004,Yes,11.0,Excellent,Very High,1.0,8.000000000000002,2.0,Better,5.000000000000001,2.0000000000000004,1.0,4.0
567,41.0,No,Sales,2.0000000000000004,Bachelor,Life Sciences,Very High,Male,High,2.0000000000000004,Sales Executive,High,Married,6032.000000000003,16928.0,1.0,No,14.0,Excellent,Low,1.0,4.0,3.0,Good,5.000000000000001,2.9999999999999996,0.0,2.0000000000000004
568,51.5,No,Research & Development,2.9999999999999996,Bachelor,Life Sciences,High,Male,Very High,2.0000000000000004,Laboratory Technician,Very High,Married,5020.999999999997,23725.999999999996,2.0000000000000004,Yes,12.999999999999996,Outstanding,Medium,1.0,17.0,2.0,Good,4.0,2.9999999999999996,1.0,2.9999999999999996
569,55.0,No,Sales,22.0,Below College,Technical Degree,High,Male,High,1.0,Sales Representative,High,Single,4034.999999999998,24444.0,1.0,No,11.0,Excellent,High,0.0,2.9999999999999996,2.0,Better,2.9999999999999996,2.0000000000000004,1.0,2.0000000000000004
570,23.0,No,Sales,9.0,Master,Life Sciences,Medium,Male,Medium,2.0000000000000004,Sales Executive,High,Married,2500.000000000004,17970.000000000004,1.0,No,12.999999999999996,Excellent,Very High,1.0,15.000000000000005,2.0,Better,4.0,10.000000000000002,4.0,11.999999999999998
571,49.0,No,Sales,23.999999999999996,Below College,Marketing,Medium,Female,Medium,4.0,Sales Executive,Very High,Married,6566.999999999996,8827.999999999998,0.0,No,11.0,Excellent,Low,1.0,21.0,2.0,Good,15.000000000000005,9.0,9.0,5.999999999999999
572,32.0,No,Sales,2.0000000000000004,Below College,Life Sciences,Very High,Female,Low,2.0000000000000004,Sales Executive,Very High,Single,2331.9999999999977,20392.0,2.9999999999999996,No,20.000000000000004,Outstanding,Medium,0.0,8.000000000000002,3.0,Better,2.9999999999999996,2.0000000000000004,0.0,0.0
573,44.0,No,Research & Development,7.000000000000001,Bachelor,Medical,Medium,Male,High,5.000000000000001,Research Director,Very High,Divorced,5933.000000000005,3549.0000000000005,0.0,Yes,14.0,Excellent,Very High,1.0,22.999999999999996,3.0,Good,5.000000000000001,7.000000000000001,1.0,10.000000000000002
574,38.0,No,Research & Development,22.999999999999996,Bachelor,Medical,Medium,Male,Medium,2.0000000000000004,Healthcare Representative,Very High,Married,4854.999999999998,14407.999999999998,0.0,No,21.0,Excellent,Medium,1.0,10.000000000000002,2.0,Better,5.000000000000001,0.0,7.000000000000001,8.000000000000002
575,58.0,No,Sales,16.0,Below College,Life Sciences,Very High,Male,High,2.0000000000000004,Sales Executive,High,Married,2372.0000000000014,2939.000000000002,8.000000000000002,No,15.000000000000005,Excellent,High,2.0000000000000004,4.0,3.0,Good,2.0000000000000004,1.0,2.0000000000000004,2.0000000000000004
576,38.0,No,Sales,28.000000000000004,Bachelor,Other,High,Male,Low,2.9999999999999996,Sales Executive,Low,Divorced,4174.000000000011,11373.0,2.9999999999999996,No,15.000000000000005,Excellent,High,1.0,20.000000000000004,4.0,Better,1.0,0.0,0.0,1.0
577,42.0,No,Sales,2.0000000000000004,Master,Life Sciences,High,Male,High,2.0000000000000004,Sales Representative,Very High,Single,10123.999999999993,7439.000000000001,2.9999999999999996,No,15.000000000000005,Excellent,High,0.0,17.0,3.0,Good,20.000000000000004,7.000000000000001,5.999999999999999,7.000000000000001
578,26.0,No,Research & Development,20.000000000000004,College,Medical,High,Male,High,4.0,Healthcare Representative,Very High,Married,2372.9999999999955,7501.0,0.0,Yes,14.0,Excellent,Medium,0.0,21.0,2.0,Better,2.9999999999999996,7.000000000000001,4.0,10.000000000000002
579,46.0,No,Research & Development,25.0,Bachelor,Life Sciences,Very High,Male,Medium,2.0000000000000004,Manufacturing Director,Medium,Single,10096.00000000001,24152.000000000004,1.0,No,12.999999999999996,Excellent,Very High,0.0,5.000000000000001,1.0,Better,7.000000000000001,2.9999999999999996,0.0,2.0000000000000004
580,29.0,No,Research & Development,15.000000000000005,Bachelor,Life Sciences,Very High,Male,Medium,1.0,Research Scientist,Low,Married,4174.000000000011,23844.0,0.0,No,19.000000000000004,Excellent,Very High,1.0,8.000000000000002,4.0,Good,2.9999999999999996,5.999999999999999,7.000000000000001,2.9999999999999996
581,30.0,No,Research & Development,22.0,Bachelor,Medical,Very High,Female,High,4.0,Manager,Very High,Divorced,2564.0000000000045,2437.0,2.9999999999999996,No,11.0,Excellent,Medium,1.0,23.999999999999996,2.0,Better,11.0,17.0,4.0,7.000000000000001
582,41.0,No,Sales,2.0000000000000004,Master,Marketing,High,Female,High,1.0,Sales Representative,High,Married,5466.999999999997,11313.999999999996,5.999999999999999,No,17.999999999999996,Excellent,Very High,1.0,5.999999999999999,4.0,Better,5.999999999999999,2.9999999999999996,1.0,2.0000000000000004
583,40.0,No,Research & Development,8.000000000000002,Below College,Life Sciences,Medium,Male,Low,1.0,Laboratory Technician,Low,Married,12613.999999999978,6880.999999999998,1.0,No,15.000000000000005,Excellent,Low,1.0,4.0,2.0,Good,20.000000000000004,2.9999999999999996,1.0,1.0
584,32.0,No,Sales,10.000000000000002,College,Medical,High,Male,Low,2.0000000000000004,Sales Executive,Medium,Single,4882.999999999996,22073.99999999999,1.0,No,12.999999999999996,Excellent,Low,0.0,19.000000000000004,3.0,Better,10.000000000000002,2.0000000000000004,11.0,9.0
585,35.0,No,Research & Development,8.000000000000002,Below College,Medical,Medium,Female,Medium,2.0000000000000004,Manufacturing Director,Very High,Married,6284.000000000002,17689.0,1.0,Yes,15.000000000000005,Excellent,High,1.0,10.000000000000002,3.0,Good,2.0000000000000004,7.000000000000001,1.0,2.0000000000000004
586,35.0,No,Research & Development,12.999999999999996,Bachelor,Other,High,Male,Medium,1.0,Laboratory Technician,Medium,Married,2063.999999999997,7331.000000000001,1.0,No,20.000000000000004,MISSING,High,1.0,2.0000000000000004,2.0,Better,7.5,2.0000000000000004,2.0000000000000004,2.0000000000000004
587,35.0,No,Research & Development,9.0,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Single,2063.999999999997,24978.0,4.0,No,12.999999999999996,Excellent,High,0.0,7.000000000000001,4.0,Good,5.000000000000001,2.0000000000000004,1.0,2.0000000000000004
588,32.0,No,Sales,14.0,College,Medical,High,Female,Medium,2.0000000000000004,Sales Executive,High,Single,2827.0000000000014,7824.000000000003,7.000000000000001,No,17.0,Excellent,Low,0.0,10.000000000000002,3.0,Better,1.0,4.0,0.0,2.9999999999999996
589,42.0,No,Research & Development,22.0,Bachelor,Life Sciences,Very High,Male,High,2.0000000000000004,Research Scientist,Very High,Divorced,17665.000000000007,13952.999999999998,2.9999999999999996,Yes,14.0,Excellent,Low,2.0000000000000004,11.999999999999998,3.0,Good,22.0,2.0000000000000004,2.9999999999999996,2.9999999999999996
590,46.0,No,Sales,2.0000000000000004,Doctor,Life Sciences,Low,Male,Very High,2.9999999999999996,Sales Executive,High,Single,17465.000000000007,2560.0000000000005,0.0,No,17.999999999999996,Excellent,Very High,0.0,9.0,3.0,Better,2.5000000000000004,7.000000000000001,0.0,7.000000000000001
591,34.0,No,Research & Development,7.000000000000001,Bachelor,Other,High,Male,Very High,1.0,Laboratory Technician,Low,Single,2972.0000000000005,23577.000000000004,0.0,No,11.999999999999998,Excellent,Very High,0.0,8.000000000000002,4.0,Better,1.0,7.000000000000001,0.0,7.000000000000001
592,45.0,No,Research & Development,5.999999999999999,Master,Other,Low,Female,High,2.0000000000000004,Research Scientist,High,Single,5906.000000000014,12482.000000000002,1.0,No,14.0,Excellent,High,0.0,16.0,2.0,Better,9.0,12.999999999999996,2.0000000000000004,10.000000000000002
593,36.0,No,Research & Development,29.000000000000007,Below College,Medical,Medium,Female,High,1.0,Laboratory Technician,Low,Divorced,4174.000000000011,3622.0,1.0,No,12.999999999999996,Outstanding,Medium,2.9999999999999996,5.999999999999999,2.0,Best,7.000000000000001,2.0000000000000004,1.0,2.0000000000000004
594,45.5,No,Research & Development,14.0,Master,Medical,High,Male,Very High,5.000000000000001,Research Director,Medium,Single,18879.999999999985,13338.999999999998,8.000000000000002,No,11.0,Excellent,Very High,0.0,36.0,3.0,Better,22.0,15.000000000000005,2.0000000000000004,15.000000000000005
595,57.5,Yes,Sales,8.000000000000002,College,Technical Degree,Medium,Female,High,2.0000000000000004,Sales Executive,High,Married,18843.99999999999,23451.999999999996,2.9999999999999996,Yes,14.0,Outstanding,Low,1.0,17.999999999999996,4.0,Better,2.9999999999999996,2.9999999999999996,1.0,2.9999999999999996
596,31.0,No,Research & Development,1.0,Master,Life Sciences,Medium,Female,High,1.0,Laboratory Technician,Medium,Married,6284.000000000002,6762.000000000003,2.9999999999999996,No,22.0,Excellent,High,1.0,7.000000000000001,3.0,Better,1.0,2.0000000000000004,0.0,2.9999999999999996
597,43.0,No,Research & Development,5.000000000000001,Doctor,Medical,Medium,Male,Very High,1.0,Research Scientist,High,Married,5678.999999999996,5560.999999999999,2.0000000000000004,Yes,11.999999999999998,Excellent,Low,0.0,7.000000000000001,3.0,Good,8.000000000000002,2.0000000000000004,0.0,2.9999999999999996
598,29.0,No,Human Resources,9.0,Bachelor,Human Resources,High,Female,High,2.0000000000000004,Human Resources,Very High,Married,2514.0000000000005,13981.999999999996,0.0,Yes,19.000000000000004,Outstanding,Very High,0.0,11.999999999999998,1.0,Bad,7.000000000000001,9.0,4.0,7.000000000000001
599,45.5,No,Research & Development,7.000000000000001,Master,Life Sciences,High,Female,High,2.0000000000000004,Laboratory Technician,High,Divorced,2074.0000000000005,11308.999999999998,1.0,No,12.999999999999996,Excellent,Low,2.9999999999999996,10.000000000000002,2.0,Good,1.0,7.000000000000001,8.000000000000002,9.0
600,38.0,No,Sales,8.000000000000002,College,Other,Low,Female,High,2.0000000000000004,Sales Executive,High,Divorced,13582.000000000007,13684.0,0.0,Yes,22.0,Excellent,Medium,1.0,5.999999999999999,3.0,Good,15.000000000000005,2.9999999999999996,0.0,4.0
601,27.0,No,Sales,2.0000000000000004,Bachelor,Medical,Low,Male,Medium,2.0000000000000004,Sales Executive,Medium,Married,3058.0,3687.0000000000014,2.0000000000000004,No,19.000000000000004,MISSING,Medium,2.0000000000000004,10.000000000000002,3.0,Better,5.000000000000001,0.0,0.0,0.0
602,30.0,No,Research & Development,2.0000000000000004,Bachelor,Medical,Medium,Male,High,2.0000000000000004,Laboratory Technician,Medium,Single,4736.0,15985.999999999998,5.000000000000001,No,11.0,Excellent,Very High,0.0,10.000000000000002,2.0,Better,2.0000000000000004,2.0000000000000004,1.0,2.0000000000000004
603,36.0,No,Research & Development,14.0,Below College,Life Sciences,High,Female,High,2.0000000000000004,Healthcare Representative,Very High,Married,4501.999999999997,4820.999999999999,0.0,Yes,17.0,Excellent,Low,1.0,17.0,2.0,Good,12.999999999999996,8.000000000000002,4.0,11.0
604,28.0,Yes,Sales,23.999999999999996,Bachelor,Technical Degree,High,Male,Very High,1.0,Sales Representative,Low,Single,4558.000000000001,10641.999999999998,1.0,No,17.0,Excellent,Very High,0.0,1.0,2.0,Better,10.000000000000002,0.0,0.0,0.0
605,31.0,No,Sales,9.0,Bachelor,Life Sciences,Very High,Male,High,5.000000000000001,Manager,Medium,Divorced,2328.9999999999964,19196.0,4.0,Yes,23.999999999999996,Excellent,Low,1.0,30.999999999999996,2.0,Good,7.000000000000001,10.000000000000002,11.0,10.000000000000002
606,39.5,No,Sales,1.0,Bachelor,Marketing,High,Female,High,2.0000000000000004,Sales Executive,Low,Divorced,5432.999999999991,4296.999999999999,0.0,No,17.0,Excellent,Very High,1.0,10.000000000000002,2.0,Better,11.0,2.9999999999999996,1.0,7.000000000000001
607,43.0,No,Sales,2.9999999999999996,Master,Marketing,High,Female,Medium,4.0,Manager,Low,Married,4738.999999999996,10083.999999999996,1.0,No,11.0,Excellent,Low,0.0,34.0,3.0,Best,2.9999999999999996,5.999999999999999,1.0,16.0
608,31.0,No,Research & Development,1.0,Master,Technical Degree,Very High,Male,High,2.0000000000000004,Research Scientist,Low,Married,4345.000000000001,25174.0,4.0,No,14.0,Excellent,Medium,1.0,9.0,2.0,Good,5.000000000000001,5.000000000000001,1.0,2.0000000000000004
609,27.5,Yes,Research & Development,11.0,Bachelor,Medical,Very High,Male,Medium,1.0,Research Scientist,Low,Single,6549.0,18275.0,1.0,Yes,15.000000000000005,Excellent,Low,0.0,1.0,2.0,Better,8.000000000000002,0.0,0.0,0.0
610,57.5,No,Research & Development,1.0,Master,Medical,High,Male,High,1.0,Laboratory Technician,High,Divorced,3499.9999999999995,15417.000000000002,7.000000000000001,No,14.0,MISSING,High,2.9999999999999996,7.000000000000001,2.0,Better,5.999999999999999,2.0000000000000004,1.0,2.0000000000000004
611,22.0,No,Sales,7.000000000000001,Bachelor,Life Sciences,Very High,Male,High,2.0000000000000004,Sales Executive,Medium,Married,2934.9999999999986,13401.000000000002,0.0,No,17.0,Excellent,High,1.0,4.0,2.0,Better,1.0,2.0000000000000004,0.0,2.0000000000000004
