Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44.0,Yes,Sales,3.0,Bachelor,Medical,Medium,Male,High,1.0,Sales Representative,Very High,Single,9.257414779362113,126.56618821786488,1.0,No,3.6055512754639887,Excellent,High,0.0,1.0,3.0,Good,4.47213595499958,0.0,0.0,0.0
32.0,No,Sales,2.23606797749979,Master,Medical,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Single,8.528133131454572,155.73053650456612,1.0,No,3.741657386773941,Excellent,Medium,0.0,2.0,2.0,Better,2.6457513110645907,1.4142135623730951,0.0,1.4142135623730951
26.0,No,Research & Development,5.0,Bachelor,Technical Degree,Very High,Male,Medium,1.7320508075688772,Manufacturing Director,Medium,Married,7.632401126601452,95.54580053565935,1.7320508075688772,No,4.0,Excellent,Low,0.0,4.0,2.0,Better,2.23606797749979,3.1622776601683795,2.0,2.8284271247461903
53.0,No,Sales,4.58257569495584,Bachelor,Life Sciences,Very High,Male,High,2.0,Manager,Very High,Married,9.3789010135201,108.44814429025514,2.0,Yes,3.6055512754639887,Excellent,High,1.0,5.385164807134505,3.0,Good,1.4142135623730951,0.0,0.0,0.0
45.0,No,Sales,2.6457513110645907,Below College,Marketing,Very High,Female,High,1.0,Sales Representative,Medium,Single,8.486733983931531,135.639227364358,0.0,No,3.741657386773941,Excellent,Low,0.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
38.0,No,Research & Development,2.23606797749979,Master,Technical Degree,High,Female,High,1.7320508075688772,Manufacturing Director,Medium,Single,7.735433352499688,135.1443672522092,0.0,No,3.6055512754639887,Excellent,Very High,0.0,4.123105625617661,3.0,Better,1.4142135623730951,2.449489742783178,0.0,3.6055512754639887
23.0,No,Research & Development,2.6457513110645907,Bachelor,Other,Medium,Male,Medium,1.7320508075688772,Healthcare Representative,High,Single,8.16194579946869,109.8453458276681,2.8284271247461903,No,4.898979485566356,Excellent,High,0.0,5.0990195135927845,3.0,Better,1.4142135623730951,1.4142135623730951,0.0,0.0
39.0,No,Research & Development,2.23606797749979,Below College,Technical Degree,High,Male,Medium,1.7320508075688772,Research Director,Very High,Divorced,9.86250929580757,94.03190947758108,1.0,Yes,4.0,Excellent,Medium,1.0,3.0,3.0,Better,4.58257569495584,2.8284271247461903,0.0,2.8284271247461903
44.0,No,Research & Development,2.0,Bachelor,Technical Degree,Very High,Male,High,1.4142135623730951,Research Scientist,Medium,Divorced,7.736307096548287,78.70196947980398,2.23606797749979,No,3.8729833462074175,Excellent,Very High,1.4142135623730951,3.3166247903554,3.0,Good,0.0,2.8284271247461903,1.0,2.6457513110645907
33.5,No,Research & Development,1.4142135623730951,College,Medical,Very High,Male,Very High,1.0,Research Scientist,High,Divorced,9.062768007509046,148.06417527545278,1.0,No,3.4641016151377544,Excellent,Very High,1.4142135623730951,2.449489742783178,4.0,Good,2.8284271247461903,1.7320508075688772,1.0,2.0
45.0,No,Research & Development,2.23606797749979,Master,Life Sciences,High,Female,Medium,1.0,Research Scientist,Very High,Married,9.778491062361443,121.55657119218195,1.0,No,3.6055512754639887,Excellent,High,1.0,1.4142135623730951,4.0,Good,3.0,1.4142135623730951,0.0,1.4142135623730951
37.0,No,Research & Development,4.123105625617661,College,Medical,High,Male,High,1.4142135623730951,Laboratory Technician,Low,Divorced,8.941414628006846,116.34001891008957,1.0,No,3.4641016151377544,MISSING,Very High,1.0,3.1622776601683795,2.0,Better,3.1622776601683795,0.0,1.0,2.8284271247461903
30.0,No,Research & Development,5.291502622129181,College,Medical,Very High,Female,High,1.4142135623730951,Research Scientist,Very High,Married,8.558143177745192,109.24284873619877,1.0,No,3.6055512754639887,Excellent,Very High,1.4142135623730951,3.3166247903554,4.0,Better,2.7386127875258306,2.8284271247461903,1.0,3.0
49.0,Yes,Sales,5.0990195135927845,Master,Marketing,Low,Female,High,1.4142135623730951,Sales Executive,Very High,Married,7.858254182186028,145.17231140957975,1.0,Yes,3.3166247903554,Excellent,High,0.0,3.1622776601683795,2.0,Better,1.4142135623730951,2.6457513110645907,0.0,2.8284271247461903
39.0,No,Research & Development,5.291502622129181,Master,Medical,Very High,Male,Medium,1.0,Research Scientist,Low,Single,9.498597279178806,92.13576938409969,1.0,No,3.741657386773941,Excellent,Medium,0.0,2.23606797749979,3.0,Bad,4.47213595499958,2.0,0.0,2.0
45.0,No,Sales,2.8284271247461903,Master,Technical Degree,Very High,Female,Medium,2.0,Sales Executive,Medium,Married,8.660427359502146,108.99082530194916,2.449489742783178,No,4.123105625617661,Excellent,Medium,1.0,4.69041575982343,3.0,Better,3.1622776601683795,2.8284271247461903,1.4142135623730951,1.7320508075688772
46.0,No,Research & Development,2.8284271247461903,College,Other,Low,Female,High,1.7320508075688772,Laboratory Technician,Medium,Married,9.254644297532707,149.92331373072034,2.0,No,3.3166247903554,Outstanding,High,1.0,5.385164807134505,2.0,Good,4.898979485566356,3.0,1.0,2.6457513110645907
24.0,No,Sales,1.0,Master,Life Sciences,Very High,Male,High,1.4142135623730951,Sales Executive,Medium,Married,7.783224016336037,87.38420909981392,0.0,No,3.8729833462074175,Excellent,Low,1.4142135623730951,4.0,3.0,Better,1.4142135623730951,3.6055512754639887,2.23606797749979,2.8284271247461903
45.5,No,Research & Development,2.6457513110645907,Master,Life Sciences,Low,Male,High,1.7320508075688772,Research Director,Medium,Single,8.213923595622742,145.9212116177768,0.0,No,3.3166247903554,Excellent,High,0.0,3.6055512754639887,3.0,Better,3.3166247903554,2.449489742783178,1.4142135623730951,3.3166247903554
39.5,No,Sales,5.0990195135927845,Bachelor,Marketing,High,Female,High,1.4142135623730951,Sales Executive,Low,Married,7.931284761525892,149.05368160498418,1.0,No,3.741657386773941,Excellent,Medium,1.0,2.8284271247461903,3.0,Good,1.4142135623730951,2.6457513110645907,2.6457513110645907,2.23606797749979
29.0,No,Research & Development,1.0,College,Life Sciences,Medium,Male,Medium,1.0,Research Scientist,High,Married,8.677439540558334,122.09832103677755,1.0,Yes,3.6055512754639887,Excellent,High,1.0,1.0,2.0,Good,2.23606797749979,0.0,1.0,0.0
29.0,No,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Very High,Male,High,1.0,Research Scientist,High,Married,7.632401126601452,108.94035065117058,2.0,No,3.6055512754639887,Excellent,Medium,1.0,2.449489742783178,4.0,Better,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
43.0,No,Human Resources,2.8284271247461903,College,Medical,Very High,Female,Very High,1.0,Human Resources,Medium,Single,8.745761999375512,156.87255974197652,3.0,No,4.242640687119285,Excellent,Very High,0.0,2.8284271247461903,2.0,Better,4.0,1.4142135623730951,0.0,1.4142135623730951
26.0,Yes,Research & Development,3.0,College,Medical,High,Female,Medium,1.0,Research Scientist,Low,Single,7.672292455628757,101.59724405711012,0.0,Yes,4.69041575982343,Excellent,Low,0.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.0,1.4142135623730951
45.0,No,Research & Development,1.4142135623730951,Below College,Life Sciences,High,Male,High,2.0,Manager,High,Married,7.883823214892152,163.03987242389513,0.0,Yes,3.6055512754639887,Outstanding,Very High,0.0,4.58257569495584,3.0,Good,1.4142135623730951,2.8284271247461903,1.4142135623730951,3.1622776601683795
36.0,No,Research & Development,4.358898943540674,Bachelor,Other,Very High,Female,Medium,1.0,Laboratory Technician,Low,Divorced,8.336630087637149,127.63228431709587,1.0,No,3.3166247903554,Excellent,Low,1.4142135623730951,2.6457513110645907,2.0,Better,4.123105625617661,2.6457513110645907,0.0,2.6457513110645907
39.0,No,Sales,4.123105625617661,Master,Life Sciences,High,Female,High,1.4142135623730951,Sales Executive,Low,Married,9.259511415982633,145.00344823486094,1.7320508075688772,Yes,3.8729833462074175,Excellent,Very High,1.7320508075688772,3.8729833462074175,1.0,Better,1.7320508075688772,2.6457513110645907,1.0,2.6457513110645907
34.0,No,Human Resources,1.7320508075688772,Bachelor,Human Resources,High,Male,Very High,1.4142135623730951,Human Resources,Medium,Married,7.886457270977689,136.9927005354665,3.0,No,3.8729833462074175,Excellent,High,1.0,3.4641016151377544,2.0,Bad,1.4142135623730951,1.7320508075688772,1.7320508075688772,2.449489742783178
43.0,No,Research & Development,2.449489742783178,Bachelor,Life Sciences,Very High,Female,Medium,1.0,Research Scientist,High,Married,8.416709652837914,89.16277250063507,1.0,No,3.6055512754639887,Excellent,High,1.0,2.0,3.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
27.0,No,Sales,3.1622776601683795,Bachelor,Marketing,High,Female,Medium,1.7320508075688772,Sales Executive,Very High,Married,8.734560089952993,107.53139076567363,1.4142135623730951,Yes,4.358898943540674,MISSING,High,1.0,3.8729833462074175,3.0,Better,2.8284271247461903,1.4142135623730951,1.0,1.4142135623730951
53.0,No,Sales,3.741657386773941,Bachelor,Technical Degree,High,Female,High,1.0,Sales Representative,High,Divorced,9.849242537683732,53.96295025292818,1.0,Yes,4.242640687119285,Outstanding,Very High,1.4142135623730951,2.8284271247461903,2.0,Better,3.741657386773941,1.4142135623730951,0.0,2.449489742783178
40.0,Yes,Sales,4.898979485566356,Below College,Life Sciences,High,Male,Low,1.0,Sales Representative,Very High,Single,8.193400231952097,89.66604708583958,1.0,Yes,3.741657386773941,Excellent,Very High,0.0,1.0,2.0,Better,1.0,0.0,1.0,0.0
42.0,No,Research & Development,1.7320508075688772,Bachelor,Medical,Very High,Male,High,2.0,Healthcare Representative,Medium,Single,9.814820259819964,84.80566018845677,1.7320508075688772,No,4.242640687119285,Excellent,High,0.0,4.58257569495584,3.0,Better,1.0,2.6457513110645907,1.0,0.0
28.0,No,Research & Development,2.23606797749979,Master,Other,Medium,Male,Very High,1.0,Research Scientist,Very High,Married,8.347827345782497,137.05108536600503,1.7320508075688772,No,4.123105625617661,Excellent,Very High,1.4142135623730951,2.449489742783178,3.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
34.0,No,Research & Development,2.23606797749979,College,Medical,Very High,Female,High,1.4142135623730951,Manufacturing Director,Very High,Divorced,8.54110501146255,152.23994219652081,2.6457513110645907,No,4.0,Excellent,High,1.4142135623730951,2.8284271247461903,3.0,Good,0.0,1.4142135623730951,0.0,2.0
40.0,No,Sales,5.0,Bachelor,Medical,High,Female,Medium,1.7320508075688772,Sales Executive,Very High,Divorced,9.490771217713773,72.58098924649622,2.23606797749979,No,3.6055512754639887,Excellent,High,1.0,4.242640687119285,3.0,Better,4.47213595499958,0.0,0.0,0.0
33.5,Yes,Research & Development,4.898979485566356,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Medium,Married,8.91085558740525,85.58037158133867,1.0,Yes,4.123105625617661,Excellent,High,1.7320508075688772,1.0,3.0,Better,3.0,1.0,0.0,0.0
38.0,No,Research & Development,5.0990195135927845,Bachelor,Medical,Medium,Female,High,1.4142135623730951,Research Scientist,Medium,Divorced,7.632401126601452,92.217135067188,1.0,No,3.3166247903554,Excellent,Low,1.0,4.47213595499958,4.0,Better,2.23606797749979,2.6457513110645907,1.4142135623730951,3.6055512754639887
31.0,No,Research & Development,2.23606797749979,Bachelor,Technical Degree,Very High,Male,High,1.0,Research Scientist,Low,Divorced,8.153925132007862,102.05390732353172,2.23606797749979,No,3.741657386773941,Excellent,Very High,1.0,2.8284271247461903,2.0,Better,2.23606797749979,1.4142135623730951,1.4142135623730951,1.4142135623730951
34.0,No,Research & Development,4.242640687119285,Master,Medical,Very High,Female,High,1.7320508075688772,Manufacturing Director,Very High,Single,8.433594167539924,141.42842712835355,2.449489742783178,No,3.4641016151377544,Outstanding,Very High,0.0,5.0,2.0,Good,3.8729833462074175,2.6457513110645907,2.23606797749979,2.0
35.0,No,Research & Development,3.1622776601683795,Bachelor,Life Sciences,Medium,Male,High,1.0,Laboratory Technician,Medium,Divorced,9.259511415982633,83.04215796810678,1.0,No,3.741657386773941,Excellent,Medium,1.4142135623730951,1.0,2.0,Better,2.23606797749979,0.0,1.0,0.0
28.0,No,Research & Development,5.0,College,Medical,High,Male,Medium,1.4142135623730951,Healthcare Representative,Very High,Divorced,7.7865518064287125,131.03816238027758,2.6457513110645907,No,3.6055512754639887,Excellent,High,1.4142135623730951,3.0,3.0,Better,1.0,1.4142135623730951,1.0,1.7320508075688772
37.0,No,Sales,3.4641016151377544,Master,Marketing,Medium,Male,High,1.4142135623730951,Sales Executive,Very High,Divorced,8.36264243156764,53.851648071345046,1.7320508075688772,Yes,3.4641016151377544,Outstanding,High,1.4142135623730951,3.741657386773941,2.0,Better,2.23606797749979,0.0,0.0,0.0
56.0,No,Research & Development,1.4142135623730951,Master,Medical,High,Male,High,1.0,Laboratory Technician,High,Single,7.757478766584178,110.846741043659,2.0,No,4.58257569495584,MISSING,High,0.0,4.0,4.0,Better,3.1622776601683795,2.8284271247461903,1.7320508075688772,3.0
37.0,No,Sales,3.1622776601683795,Master,Technical Degree,Medium,Male,Medium,1.4142135623730951,Sales Executive,High,Married,8.660080678964787,77.84600182411424,1.0,Yes,3.6055512754639887,Excellent,Low,1.0,3.1622776601683795,2.0,Better,2.0,3.0,1.0,2.6457513110645907
23.0,No,Research & Development,3.1622776601683795,Master,Other,Very High,Male,High,1.4142135623730951,Healthcare Representative,Very High,Married,7.9738443759446875,138.27870407260838,1.4142135623730951,Yes,3.6055512754639887,MISSING,Very High,0.0,3.0,2.0,Best,2.0,1.4142135623730951,1.0,1.7320508075688772
59.0,Yes,Human Resources,2.449489742783178,Master,Human Resources,High,Female,High,1.0,Human Resources,Low,Divorced,8.940760134888382,153.7790622939287,2.0,Yes,4.69041575982343,Excellent,Very High,0.0,2.6457513110645907,3.0,Better,4.58257569495584,1.4142135623730951,0.0,1.4142135623730951
35.0,No,Research & Development,2.0,Bachelor,Life Sciences,Medium,Male,Very High,1.4142135623730951,Manufacturing Director,Medium,Married,9.849242537683732,71.93052203341777,1.0,Yes,4.47213595499958,Excellent,Medium,1.0,2.449489742783178,2.0,Better,3.1622776601683795,1.4142135623730951,0.0,1.7320508075688772
55.0,No,Sales,1.4142135623730951,Bachelor,Other,Very High,Female,High,1.4142135623730951,Sales Executive,Medium,Married,9.731215331595175,127.1888359880693,0.0,No,4.358898943540674,MISSING,Medium,1.0,3.0,2.0,Best,3.1622776601683795,2.6457513110645907,1.7320508075688772,2.6457513110645907
37.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,Medium,Male,Very High,1.0,Research Scientist,High,Married,8.340217320947035,149.96666296213968,2.6457513110645907,No,4.123105625617661,Excellent,Low,0.0,2.23606797749979,2.0,Better,2.23606797749979,1.4142135623730951,0.0,1.4142135623730951
26.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Medium,Male,Medium,1.0,Laboratory Technician,Very High,Single,7.757906208351747,96.13012014972206,1.0,No,4.69041575982343,Excellent,High,0.0,1.0,3.0,Good,2.7386127875258306,0.0,1.0,0.0
31.0,No,Research & Development,3.0,College,Medical,Low,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,9.192583650386924,110.97296968181035,1.0,No,5.0,MISSING,Very High,1.0,3.1622776601683795,2.0,Better,1.0,0.0,2.6457513110645907,3.0
29.0,No,Research & Development,1.4142135623730951,Bachelor,Medical,High,Male,High,1.0,Laboratory Technician,Medium,Married,8.339739766019143,62.89674077406554,1.0,No,3.6055512754639887,Excellent,High,1.0,2.8284271247461903,3.0,Better,3.1622776601683795,0.0,0.0,2.6457513110645907
45.5,No,Human Resources,4.898979485566356,Master,Medical,Medium,Male,High,1.0,Human Resources,Medium,Single,8.336630087637149,91.20307012376284,1.0,No,4.0,Excellent,Low,0.0,2.449489742783178,3.0,Better,3.0,1.7320508075688772,0.0,2.0
56.0,Yes,Human Resources,3.6055512754639887,Bachelor,Human Resources,Low,Male,Medium,1.0,Human Resources,Low,Divorced,7.858254182186028,56.187187151520575,2.0,Yes,3.8729833462074175,Excellent,Very High,1.7320508075688772,2.0,3.0,Better,2.0,1.4142135623730951,1.4142135623730951,0.0
30.0,No,Research & Development,2.23606797749979,Bachelor,Life Sciences,Very High,Female,Very High,1.0,Research Scientist,Medium,Divorced,8.07215530818825,111.31936040060594,1.0,Yes,4.0,Excellent,Low,1.0,2.0,3.0,Good,1.7320508075688772,1.4142135623730951,1.4142135623730951,1.4142135623730951
33.5,No,Sales,1.7320508075688772,Bachelor,Other,Very High,Female,Low,1.4142135623730951,Sales Executive,Low,Single,8.745761999375512,126.05950975630518,1.7320508075688772,No,4.242640687119285,MISSING,Very High,0.0,3.8729833462074175,3.0,Better,1.7320508075688772,3.0,1.7320508075688772,3.4641016151377544
29.0,Yes,Research & Development,1.4142135623730951,College,Medical,High,Female,Medium,1.0,Laboratory Technician,Low,Single,8.336630087637149,73.1778655059028,2.6457513110645907,No,3.3166247903554,Excellent,High,0.0,2.8284271247461903,1.0,Good,2.8284271247461903,0.0,0.0,0.0
27.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Very High,Female,Medium,1.4142135623730951,Manufacturing Director,Medium,Single,7.731492029245684,100.54849576199535,2.449489742783178,Yes,3.8729833462074175,Excellent,Very High,0.0,2.8284271247461903,2.0,Better,2.6457513110645907,2.0,1.0,1.4142135623730951
34.0,No,Human Resources,1.0,College,Life Sciences,High,Male,High,1.0,Human Resources,Very High,Divorced,9.199077179697474,102.44022647378323,1.0,No,3.8729833462074175,Outstanding,Medium,1.0,1.7320508075688772,3.0,Better,3.741657386773941,1.4142135623730951,1.4142135623730951,1.4142135623730951
41.0,No,Sales,2.8284271247461903,Master,Marketing,Medium,Female,High,1.4142135623730951,Sales Executive,Medium,Married,9.254070134837509,58.43800133474792,1.0,No,4.242640687119285,Excellent,Low,1.0,2.8284271247461903,3.0,Better,4.69041575982343,2.6457513110645907,0.0,2.6457513110645907
39.5,Yes,Research & Development,1.7320508075688772,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,Low,Single,7.601402334583732,56.24944444170092,1.0,Yes,3.3166247903554,Excellent,Low,0.0,3.1622776601683795,2.0,Better,2.23606797749979,2.8284271247461903,3.0,2.6457513110645907
24.0,No,Research & Development,3.0,College,Medical,Low,Male,High,1.0,Laboratory Technician,Very High,Single,7.349230824613332,128.28873683998918,1.0,No,3.6055512754639887,MISSING,High,0.0,3.4641016151377544,2.0,Better,1.0,3.0,2.23606797749979,2.8284271247461903
36.0,No,Research & Development,2.449489742783178,Bachelor,Medical,Medium,Female,Low,1.4142135623730951,Research Scientist,Very High,Divorced,8.442254104751742,125.3674598929084,2.6457513110645907,Yes,3.4641016151377544,Excellent,Very High,1.7320508075688772,4.123105625617661,2.0,Better,3.8729833462074175,3.3166247903554,1.0,3.0
27.5,Yes,Research & Development,2.0,Below College,Technical Degree,High,Female,Medium,1.0,Laboratory Technician,High,Single,8.47407690034261,95.54580053565935,2.23606797749979,No,4.0,MISSING,High,0.0,2.0,3.0,Better,1.7320508075688772,1.4142135623730951,1.0,1.4142135623730951
31.0,No,Research & Development,3.3166247903554,College,Medical,High,Male,Medium,1.7320508075688772,Healthcare Representative,Low,Married,8.72777821348305,91.11531155629112,1.4142135623730951,Yes,3.6055512754639887,Excellent,High,1.0,3.1622776601683795,3.0,Better,2.6457513110645907,0.0,1.4142135623730951,1.7320508075688772
39.5,No,Research & Development,1.0,Master,Medical,Very High,Female,Medium,1.0,Laboratory Technician,High,Married,7.7007477945117975,127.82800945019837,2.449489742783178,No,3.4641016151377544,Excellent,Medium,1.0,3.1622776601683795,3.0,Better,1.0,0.0,1.0,2.6457513110645907
33.5,No,Research & Development,2.449489742783178,Master,Medical,Low,Female,Medium,1.0,Research Scientist,High,Divorced,8.11552088154677,70.80254232723568,0.0,No,3.4641016151377544,Outstanding,High,1.4142135623730951,2.449489742783178,3.0,Good,1.0,1.7320508075688772,0.0,1.7320508075688772
42.0,Yes,Research & Development,2.6457513110645907,Bachelor,Technical Degree,Medium,Male,High,1.0,Laboratory Technician,High,Divorced,8.286017468404763,131.47243057006287,1.7320508075688772,Yes,3.6055512754639887,Excellent,Low,1.4142135623730951,3.1622776601683795,3.0,Better,0.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
29.0,Yes,Research & Development,1.4142135623730951,Bachelor,Life Sciences,Low,Male,High,1.0,Laboratory Technician,Low,Divorced,7.632401126601452,163.15330214249417,1.0,Yes,3.4641016151377544,Excellent,Very High,1.0,1.0,3.0,Better,2.6457513110645907,0.0,0.0,0.0
47.0,No,Research & Development,1.0,Below College,Life Sciences,Very High,Male,High,1.0,Research Scientist,Low,Single,8.512783482927537,123.1990259701756,1.0,No,3.6055512754639887,Excellent,Very High,0.0,1.0,3.0,Better,1.0,0.0,0.0,0.0
21.0,No,Human Resources,5.0990195135927845,Master,Life Sciences,High,Female,High,1.7320508075688772,Human Resources,Very High,Single,7.872836175025724,129.00387591076478,1.0,Yes,4.0,Outstanding,High,0.0,3.0,2.0,Better,1.4142135623730951,0.0,1.0,2.6457513110645907
23.0,No,Research & Development,2.0,Master,Life Sciences,High,Male,Medium,1.7320508075688772,Healthcare Representative,High,Single,7.378383712996714,149.1475779220031,2.6457513110645907,No,3.741657386773941,Outstanding,Medium,0.0,5.196152422706632,1.0,Better,0.0,3.3166247903554,2.0,2.8284271247461903
45.5,No,Human Resources,1.0,Master,Life Sciences,Low,Female,Medium,1.4142135623730951,Human Resources,High,Single,8.443977129084978,163.99390232566574,2.0,No,3.3166247903554,Outstanding,Medium,0.0,3.1622776601683795,3.0,Best,2.449489742783178,1.4142135623730951,0.0,1.4142135623730951
30.0,No,Research & Development,4.358898943540674,Below College,Medical,Very High,Male,High,1.0,Laboratory Technician,Very High,Married,7.868254265520612,95.26279441628824,1.7320508075688772,No,3.3166247903554,Outstanding,High,1.7320508075688772,2.6457513110645907,2.0,Good,3.1622776601683795,1.4142135623730951,1.0,1.4142135623730951
47.0,No,Sales,5.291502622129181,Bachelor,Marketing,High,Female,Medium,1.7320508075688772,Sales Executive,Low,Married,8.531096096585227,53.33854141237835,2.0,No,4.358898943540674,Excellent,Very High,0.0,4.69041575982343,2.0,Best,2.23606797749979,3.6055512754639887,3.6055512754639887,3.3166247903554
42.0,No,Research & Development,1.4142135623730951,Below College,Medical,Very High,Male,Medium,1.0,Research Scientist,Very High,Single,9.821735050663866,151.4232478848608,0.0,Yes,4.47213595499958,Excellent,Very High,0.0,2.23606797749979,2.0,Good,4.898979485566356,1.4142135623730951,1.4142135623730951,1.7320508075688772
21.0,Yes,Sales,4.795831523312719,Below College,Life Sciences,Very High,Male,Medium,1.7320508075688772,Sales Executive,Low,Married,8.336630087637149,105.65036677645752,1.0,No,3.6055512754639887,Excellent,Low,1.0,3.3166247903554,2.0,Bad,1.4142135623730951,2.8284271247461903,1.7320508075688772,3.1622776601683795
52.0,No,Research & Development,1.0,Bachelor,Technical Degree,High,Male,Low,1.7320508075688772,Manufacturing Director,Low,Divorced,8.155362120328133,65.07687761409578,1.4142135623730951,Yes,4.58257569495584,MISSING,High,1.0,4.123105625617661,3.0,Better,3.0,2.6457513110645907,2.6457513110645907,2.6457513110645907
28.0,No,Research & Development,2.8284271247461903,Bachelor,Medical,High,Male,High,1.0,Research Scientist,Very High,Single,8.14351740579748,78.43468620451031,1.0,No,3.3166247903554,Excellent,High,0.0,2.449489742783178,3.0,Good,1.4142135623730951,1.4142135623730951,1.0,2.0
42.0,No,Sales,4.242640687119285,Master,Medical,Medium,Female,High,1.4142135623730951,Sales Executive,Low,Married,8.416930769477844,126.39224659764538,0.0,No,4.0,Excellent,Very High,1.0,2.449489742783178,4.0,Bad,2.449489742783178,1.7320508075688772,0.0,2.0
50.0,No,Sales,3.1622776601683795,Bachelor,Technical Degree,High,Male,High,1.4142135623730951,Sales Executive,Very High,Single,9.777867638611477,141.06381534610497,1.0,Yes,3.6055512754639887,Excellent,Medium,0.0,2.449489742783178,3.0,Better,2.0,1.7320508075688772,1.0,1.7320508075688772
36.0,Yes,Research & Development,3.741657386773941,Bachelor,Medical,High,Female,High,1.0,Laboratory Technician,Very High,Married,8.848222068371385,148.82540105774956,2.23606797749979,Yes,3.6055512754639887,Outstanding,High,1.0,2.8284271247461903,2.0,Bad,1.0,2.0,0.0,2.0
27.0,No,Research & Development,1.0,Below College,Life Sciences,High,Male,High,1.4142135623730951,Manufacturing Director,Low,Married,8.336630087637149,106.18380290797651,1.0,No,3.4641016151377544,Outstanding,High,1.0,2.0,4.0,Better,3.0,1.7320508075688772,0.0,1.7320508075688772
38.0,No,Research & Development,1.7320508075688772,Master,Medical,Low,Female,Medium,1.0,Research Scientist,Very High,Single,9.259511415982633,123.18279100588686,0.0,No,3.6055512754639887,Excellent,Very High,0.0,2.23606797749979,4.0,Better,1.0,1.4142135623730951,1.0,1.0
26.0,No,Sales,1.0,Below College,Life Sciences,Medium,Male,High,1.4142135623730951,Sales Executive,High,Married,8.182559264068665,156.62694531912445,1.0,No,5.0,Excellent,High,0.0,4.47213595499958,2.0,Better,2.6457513110645907,4.0,3.3166247903554,2.449489742783178
27.0,Yes,Research & Development,4.69041575982343,Bachelor,Life Sciences,Low,Female,High,1.0,Research Scientist,High,Married,7.748460023899697,107.41973747873341,2.0,Yes,3.3166247903554,Excellent,Medium,0.0,2.6457513110645907,2.0,Better,1.0,1.4142135623730951,0.0,1.0
49.0,No,Research & Development,4.242640687119285,Master,Life Sciences,High,Female,Very High,1.0,Laboratory Technician,Very High,Married,9.849242537683732,84.39194274336856,2.0,No,4.242640687119285,Excellent,Very High,1.4142135623730951,2.0,3.0,Better,3.8729833462074175,0.0,0.0,0.0
41.0,No,Sales,3.1622776601683795,Master,Marketing,Very High,Male,High,1.4142135623730951,Sales Executive,High,Divorced,8.030084094267563,76.909037180295,1.0,Yes,3.4641016151377544,Excellent,Very High,1.0,2.23606797749979,2.0,Best,1.0,1.4142135623730951,0.0,1.7320508075688772
41.0,No,Research & Development,2.0,College,Life Sciences,High,Female,Very High,2.23606797749979,Manager,Low,Divorced,8.38776764397578,132.20060514233663,1.0,No,3.741657386773941,Outstanding,Very High,1.4142135623730951,5.0990195135927845,3.0,Good,2.23606797749979,3.0,3.741657386773941,3.6055512754639887
25.0,No,Sales,2.23606797749979,Bachelor,Medical,Very High,Male,High,1.4142135623730951,Sales Executive,Low,Single,7.632401126601452,153.26447729333762,0.0,No,4.242640687119285,Excellent,Very High,0.0,2.449489742783178,2.0,Better,1.7320508075688772,2.0,1.0,1.7320508075688772
45.5,No,Research & Development,2.449489742783178,Below College,Life Sciences,High,Male,High,1.0,Research Scientist,High,Married,8.133880887949207,77.5886589650833,0.0,Yes,3.741657386773941,Excellent,Very High,0.0,2.0,2.0,Better,2.0,1.4142135623730951,1.4142135623730951,1.4142135623730951
29.0,No,Sales,3.741657386773941,Bachelor,Medical,High,Female,High,1.4142135623730951,Sales Executive,High,Married,9.688064124237057,155.5634918610405,1.7320508075688772,Yes,4.123105625617661,Excellent,High,1.0,3.3166247903554,2.0,Good,2.6457513110645907,2.0,1.0,1.4142135623730951
37.0,No,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,High,1.4142135623730951,Laboratory Technician,Very High,Married,9.169726689090888,94.81033698917012,1.0,Yes,3.8729833462074175,Excellent,Very High,1.0,3.0,3.0,Better,1.7320508075688772,2.8284271247461903,2.23606797749979,2.8284271247461903
